Sale_Price,No of Bedrooms,No of Bathrooms,No of Floors,Flat Area (in Sqft),Lot Area (in Sqft),Age of House (in Years),Area of the House from Basement (in Sqft),Basement Area (in Sqft),Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft),No of Times Visited,Overall Grade,Year since Renovation,Waterfront_view_Yes,Ever_Renovated_Yes,House_conditions_Fair,House_conditions_Okay,Zipcode_Group_Zipcode_Group_1,Zipcode_Group_Zipcode_Group_2,Zipcode_Group_Zipcode_Group_3,Zipcode_Group_Zipcode_Group_4,Zipcode_Group_Zipcode_Group_5,Zipcode_Group_Zipcode_Group_6,Zipcode_Group_Zipcode_Group_7,Zipcode_Group_Zipcode_Group_8,Zipcode_Group_Zipcode_Group_9
1100000,5,3,1,4090,12850,32,2090,1400,47.6627,-122.188,2540,10270,2,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0
269000,4,1.75,1,1490,10000,49,1100,390,47.3099,-122.379,2190,8910,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
560000,3,2.5,2,1900,8744,31,1900,0,47.62,-122.043,2030,8744,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
615000,4,1,1.5,1330,2400,117,1330,0,47.65,-122.34,1330,4400,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
585188,3,2.25,1,2230,10026,43,1430,800,47.6647,-122.153,2230,9340,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
305000,3,1.75,1,1650,9480,41,1220,430,47.726,-122.191,1540,8400,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
166950,3,1,1,1190,8820,59,1190,0,47.4616,-122.184,1230,7980,0,6,0,0,0,1,0,1,0,0,0,0,0,0,0,0
799000,3,2.5,1,2140,9897,59,2140,0,47.5505,-122.219,2680,10083,0,8,0,0,0,1,0,0,0,0,0,0,0,0,1,0
400000,3,2.5,1,2180,7508,56,1420,760,47.7606,-122.336,1900,7818,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
230000,3,1,1,1060,10228,70,1060,0,47.7481,-122.3,1570,10228,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
256883,3,2.5,2,1690,5025,15,1690,0,47.2779,-122.347,2550,5001,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
423000,4,2,1.5,1970,6480,98,1130,840,47.5511,-122.312,1500,6480,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
465000,3,2.5,2,2150,4084,11,2150,0,47.5488,-122.372,1750,2385,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
440000,3,2.5,2,1910,19158.125,21,1910,0,47.5385,-121.911,2330,17561.25,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
385000,3,1.75,1,1350,19158.125,49,1350,0,47.4058,-121.994,1560,17561.25,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
210000,3,1,1,860,11725,75,860,0,47.5093,-122.184,1300,9514,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
297000,3,2.5,2,1940,14952,24,1940,0,47.3777,-122.165,2030,10450,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
470000,3,1,1,1010,5000,66,1010,0,47.675,-122.394,1680,5000,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
226500,3,1.5,1,1300,7370,42,900,400,47.3025,-122.37,1430,7500,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
274250,3,1,1,910,8450,56,910,0,47.4787,-122.158,1400,8040,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
840000,4,1.75,1,2480,11010,52,1630,850,47.5378,-122.219,2770,10744,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0
677900,3,2.5,2,2440,4587,8,2440,0,47.7073,-122.114,2750,4587,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
425000,3,1,1,1010,5864,103,1010,0,47.5733,-122.381,1290,5000,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
180250,2,0.75,1,900,9600,77,900,0,47.4604,-122.339,1250,14280,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
464000,5.5,3,2,2300,3404,98,1600,700,47.7067,-122.343,1560,1312,0,7,23,0,1,1,0,1,0,0,0,0,0,0,0,0
320000,4,2.25,2,1550,7579,25,1550,0,47.354,-122.047,1630,6397,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
625504,3,2.25,2,1270,1566,4,1060,210,47.6647,-122.284,1160,1327,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
592500,4,2.5,1,2240,12032,35,2240,0,47.6143,-122.017,2520,12368,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
465000,3,2.5,2,2714,17936,13,2714,0,47.3185,-122.275,2590,17561.25,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
477000,4,2.75,2,1720,6270,40,1720,0,47.5458,-122.268,2130,8700,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
280000,2,1,1,850,16400,95,850,0,47.4889,-122.299,1100,14459,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1129743.75,5,3,1,3300,19158.125,61,1870,1400,47.5673,-122.21,3665,17561.25,3,9,25,0,1,1,0,0,0,0,0,0,0,0,1,0
445838,3,2.5,2,2250,5692,18,2250,0,47.5133,-122.379,1320,5390,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1070000,2,2.25,1,3900,14864,71,1950,1400,47.5884,-122.291,2580,5184,3,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
467000,2,1.5,1,1320,10800,71,1320,0,47.7145,-122.367,2120,12040,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
686000,4,2.5,2,2760,6440,19,2760,0,47.5836,-122.026,3070,8127,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0
279950,3,2,1,1750,9750,57,1350,400,47.398,-122.299,1900,10125,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
527000,4,2.25,2,2330,19158.125,31,2330,0,47.7663,-122.215,1910,10055,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
325000,3,2.25,1,2220,16020,52,1780,440,47.3758,-122.217,2080,9583,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
328000,3,2.25,2,2020,8379,24,2020,0,47.3828,-122.023,2020,8031,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
390000,3,2.25,1,1250,7500,76,1250,0,47.5123,-122.373,1280,7392,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
479950,2,2,1,1510,7620,13,1510,0,47.7076,-122.013,1640,6009,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
264950,4,2.25,1,1720,9753,40,1120,600,47.2922,-122.371,1510,9753,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
235000,3,1,1,1430,15246,57,980,450,47.4075,-122.214,1960,13068,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
516500,3,2.5,2,1480,4729,14,1480,0,47.6794,-122.034,2250,4729,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
655000,2,1.75,2,1450,15798,103,1230,220,47.4497,-122.375,2030,13193,4,7,38,1,1,1,0,0,1,0,0,0,0,0,0,0
500000,4,2.75,1,2280,15347,58,2280,0,47.5218,-122.164,2280,15347,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
315000,5.5,2.75,1,2940,7350,40,1780,1160,47.3103,-122.339,2120,8236,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
213000,2,1,1,1000,10200,57,1000,0,47.5687,-121.899,1150,13702,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
475000,3,1.5,1.5,2480,5280,71,1620,860,47.5575,-122.303,2090,4800,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1030000,5,3.625,2,3760,19158.125,35,3740,0,47.6489,-122.183,3430,17561.25,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0
416000,3,2,1,2220,19158.125,42,1640,580,47.3459,-121.95,2070,17561.25,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
410000,4,1,1.5,1970,4740,114,1670,300,47.6136,-122.303,1510,4740,0,7,11,0,1,1,0,0,0,0,1,0,0,0,0,0
800000,3,3.5,2,3830,19158.125,25,3530,300,47.7641,-122.023,2920,17561.25,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0
472000,5.5,2.5,1,4230,14034,53,2350,1400,47.3376,-122.324,2600,13988,2,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
225000,3,1.75,1,1430,8505,50,1430,0,47.3173,-122.319,1190,8640,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
210000,2,1,1,830,6000,78,830,0,47.5308,-122.376,830,4960,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
455000,2,1,1.5,1430,5000,93,1430,0,47.6727,-122.299,1450,3750,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0
225000,3,1,1,1300,8316,64,1300,0,47.3221,-122.216,1260,8316,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
480000,2,1,1,1030,3060,100,790,240,47.6779,-122.353,1390,3060,2,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
363000,3,2.5,2,2740,11872,28,2740,0,47.3076,-122.395,2570,10377,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1129743.75,4,2.5,1,3650,8354,18,1830,1400,47.6338,-122.072,3120,17561.25,4,9,0,1,0,1,0,0,0,0,1,0,0,0,0,0
181000,2,1.5,1,720,5120,64,720,0,47.5218,-122.357,1150,2566,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
250000,4,2,1,2010,7312,42,2010,0,47.2785,-122.213,2010,7650,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
481000,3,1.75,1,1910,3000,100,770,790,47.6846,-122.345,1390,3000,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
260000,3,2,1,1810,7209,40,1240,570,47.3656,-122.278,1750,7209,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
455000,4,2.5,2,3360,7685,17,3360,0,47.4369,-122.111,3060,6567,0,9,0,0,0,1,0,1,0,0,0,0,0,0,0,0
415000,3,2.25,2,1510,19158.125,27,1510,0,47.4616,-121.8205,1730,17561.25,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
349500,3,1,1,1400,3538,65,800,600,47.5405,-122.27,1620,6331,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
245000,3,2.5,2,1730,7442,31,1730,0,47.3507,-122.178,1630,6458,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
592500,2,2,1.5,1420,9191,90,1420,0,47.6979,-122.32,1420,6816,2,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0
385000,4,1.75,1,2360,7620,63,1180,1180,47.5278,-122.345,1910,7620,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
315000,3,1.75,1,1580,11455,44,1200,380,47.4756,-122.147,1550,10650,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
255000,3,1,1,1230,10170,39,1230,0,47.4437,-121.8205,1380,10098,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
693000,4,2.5,2,2460,4425,12,2460,0,47.7048,-122.109,2990,5659,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
780000,3,1,1.5,1660,4400,107,1460,200,47.6362,-122.302,1660,4400,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0
237000,3,1.75,1,1270,8470,58,1270,0,47.4207,-122.29,1600,8470,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
525000,3,2.25,2,2100,19158.125,39,1320,780,47.6154,-122.047,2380,17561.25,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
425000,2,1,1,770,5040,88,770,0,47.5964,-122.299,1330,2580,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0
369900,1.5,0.75,1,760,10079,82,760,0,47.4683,-122.438,1230,14267,4,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0
290000,4,2.5,2,1700,7280,30,1700,0,47.4045,-122.171,1950,7475,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
285000,3,1,1,1120,10701,64,1120,0,47.5544,-122.358,1130,6350,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
415000,2,1,1,1070,4500,81,1070,0,47.6802,-122.29,1320,4465,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
272500,3,2.5,1,2070,9900,39,1420,650,47.2988,-122.371,2070,8250,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1129743.75,4,3.25,1.5,4230,19158.125,36,3740,300,47.6312,-122.223,3665,17561.25,2,10,8,0,1,1,0,0,0,0,0,0,0,0,1,0
1129743.75,4,3.625,2,4230,19158.125,29,3740,0,47.7285,-122.042,3665,17561.25,0,10,0,0,0,1,0,0,0,0,0,1,0,0,0,0
436000,2,1,1,1040,7538,79,1040,0,47.7107,-122.352,1440,7530,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
210000,3,1,1,1700,11390,51,1700,0,47.3271,-122.323,1350,8164,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
236000,3,1,1,1300,5898,57,1300,0,47.5053,-122.255,1320,7619,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
331000,3,1.75,1,1080,1306,64,580,500,47.6601,-122.4,1440,2225,0,7,14,0,1,1,0,0,0,0,0,1,0,0,0,0
365000,3,2.5,2,1910,4510,12,2653,0,47.4145,-122.166,2653,4927,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
450000,3,2,1,2290,16258,58,2290,0,47.4672,-122.165,1660,10530,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
770000,4,2.75,2,3820,19158.125,4,2850,970,47.7618,-122.261,1860,12136,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
455000,4,2.5,1,2210,19158.125,21,2210,0,47.3828,-122.071,2670,17561.25,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
405000,3,1.75,1,2390,6000,110,1240,1150,47.5362,-122.268,2020,6000,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
304900,4,1.75,1,2600,11325,49,1610,990,47.3954,-122.206,1720,11088,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170000,2,1,1,860,5265,87,860,0,47.5048,-122.272,1650,8775,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1129743.75,5,3,2,3830,8480,113,2630,1200,47.6166,-122.287,3050,7556,1,9,22,0,1,0,0,0,0,0,1,0,0,0,0,0
780000,4,2.5,2,3500,7048,13,3500,0,47.6811,-122.025,3665,7864,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
330000,3,3,1,2420,13959,30,1740,680,47.7486,-122.23,2570,13300,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
370000,4,2.5,2,2720,8666,26,2720,0,47.3846,-122.169,2410,8100,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
467000,5,2.25,1,2500,13500,39,1850,650,47.7564,-122.144,2300,9750,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
405000,3,1.75,1,1670,6720,38,1140,530,47.7198,-122.193,1670,7320,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
675000,5,2.25,1,2900,10300,33,1450,1400,47.5461,-122.151,2310,10300,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
500000,2,1,1,1640,14100,64,1140,500,47.5712,-122.143,1520,13527,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
389999,4,2.5,2,1890,15770,50,1890,0,47.4281,-122.343,2410,15256,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
630000,4,1.75,1,2950,9025,43,1780,1170,47.7128,-122.223,2120,9600,2,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
360000,4,2.5,2,2160,9528,26,2160,0,47.3341,-122.255,2280,9937,0,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0
580000,4,3,2,3280,11060,32,2270,1010,47.5399,-122.181,2320,11004,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
550000,3,2,2,1970,4166,89,1270,700,47.5717,-122.375,2390,4166,3,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
879000,4,2.5,2,3360,19158.125,24,3360,0,47.5951,-122.017,3150,11374,0,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0
265000,3,2,1,1910,8959,25,1320,0,47.3536,-122.144,1740,7316,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
446500,3,2.5,2,2650,7286,28,2650,0,47.5084,-122.154,2400,7220,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
404000,3,1.5,1,2030,8880,55,1330,700,47.5586,-122.311,2140,5592,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
267500,3,1.75,1,1590,11914,61,1090,500,47.4427,-122.274,1630,9052,2,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1129743.75,4,3.625,1,4230,18641,16,2600,1400,47.6053,-122.077,3665,17561.25,4,10,0,1,0,1,0,0,0,0,1,0,0,0,0,0
335000,3,2.5,2,2440,7632,20,2440,0,47.3494,-122.301,2510,7903,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
576000,3,2.5,1,1940,9000,70,970,970,47.6933,-122.393,2190,7310,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
208633,3,2.5,2,2040,3810,12,2040,0,47.3537,-122,2370,4590,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
315000,3,2.25,1,2200,8750,54,1120,1080,47.476,-122.337,1460,10139,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
725000,3,1.75,1,1920,3300,105,960,960,47.6239,-122.298,1740,4000,0,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0
550000,4,2.75,1,1800,7750,53,1400,400,47.7776,-122.384,1800,8275,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
610750,4,2.25,2,2180,7297,34,2180,0,47.6459,-122.058,2250,9781,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
550700,2,1,1.5,1010,5000,110,1010,0,47.6692,-122.297,1460,5000,0,6,0,0,0,1,0,0,0,0,0,0,1,0,0,0
665000,4,2.75,2,3320,10574,58,2220,1100,47.5376,-122.18,2720,8330,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0
834000,4,2.5,1.5,2370,4000,90,1980,390,47.601,-122.294,2440,5750,2,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0
201000,5,1.75,1.5,1660,19158.125,103,1660,0,47.529,-121.837,1660,17561.25,0,6,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1129743.75,5,2.5,2,3650,9050,97,3370,280,47.6345,-122.367,2880,5400,4,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1129743.75,4,3.25,1,4230,12103,21,2690,1400,47.5503,-122.102,3665,11244,3,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1129743.75,4,3.25,1,4230,12103,21,2690,1400,47.5503,-122.102,3665,11244,3,10,0,0,0,1,0,0,0,0,0,0,1,0,0,0
305000,4,2.25,1,1950,7700,39,1350,600,47.4441,-122.125,2150,7350,0,8,0,0,0,1,0,1,0,0,0,0,0,0,0,0
487000,3,2,1,2590,14052,70,1720,870,47.7357,-122.333,1570,8162,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,3,2.5,1,1930,19158.125,30,1930,0,47.346,-122.157,2350,17561.25,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
548000,2,1,1,1470,3864,102,1170,300,47.6638,-122.345,1570,3864,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
268750,4,1,1,800,8775,75,800,0,47.48,-122.336,1310,8775,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
819900,5,2.75,2,3150,7119,5,3150,0,47.6759,-122.151,1560,8384,0,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
520000,3,2.25,2,2030,16200,34,2030,0,47.5162,-122.057,2660,17561.25,0,8,0,0,0,1,0,0,0,0,1,0,0,0,0,0
230000,3,2,1,1450,11204,15,1450,0,47.2639,-122.252,1520,9518,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
240000,3,1.75,1,1510,10248,49,1510,0,47.2929,-122.371,1510,9753,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
232000,2,1,1,1240,12092,96,960,280,47.4957,-122.352,1820,7460,0,6,33,0,1,1,0,1,0,0,0,0,0,0,0,0
240500,2,1,1,1240,12092,96,960,280,47.4957,-122.352,1820,7460,0,6,32,0,1,1,0,1,0,0,0,0,0,0,0,0
274975,3,2.5,2,3030,19158.125,31,3030,0,47.7721,-122.093,3080,17561.25,0,9,0,0,0,1,0,0,0,0,0,1,0,0,0,0
740000,4,2,1.5,2050,4400,96,2050,0,47.644,-122.319,2320,5500,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
186375,3,1,1,1000,7636,66,1000,0,47.472,-122.344,1150,7600,0,7,0,0,0,0,1,0,1,0,0,0,0,0,0,0
790000,3,2.25,1,2370,10289,41,1590,780,47.592,-122.166,2500,10004,0,9,0,0,0,1,0,0,0,0,0,0,1,0,0,0
880000,4,3.5,2,2800,6750,67,1890,910,47.669,-122.275,2370,6120,0,9,15,0,1,1,0,0,0,0,0,0,1,0,0,0
279000,5.5,1.75,2,2240,11180,63,2240,0,47.42,-122.323,1590,7955,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
295000,3,2,1,1810,10530,27,1810,0,47.1913,-122.012,1910,10450,2,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0
640000,2,1,1,1070,5000,94,1070,0,47.6666,-122.331,1710,5000,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0
940000,4,2,2,2490,9525,50,2490,0,47.5639,-122.217,2770,9525,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0
260000,4,2.5,2,1960,5238,15,1960,0,47.3483,-122.052,1800,5894,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
559900,3,2.75,1,2930,5569,14,1860,1070,47.7648,-122.164,2580,11045,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0
791500,4,2,1.5,1510,3500,107,1510,0,47.6794,-122.357,1820,3750,0,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
265000,3,1.75,1,1420,8250,64,1420,0,47.7535,-122.354,1740,8000,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
245000,3,1.75,1,1740,11547,64,1740,0,47.4945,-122.22,880,17561.25,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
485000,4,1.75,2,2560,19158.125,56,2560,0,47.6945,-122.093,2560,14764,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
684000,4,3.5,2,3040,8414,8,2420,620,47.5222,-122.157,3470,8066,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
425000,3,1.75,1,2500,6840,61,1300,1200,47.7222,-122.32,1580,8691,0,8,0,0,0,1,0,0,1,0,0,0,0,0,0,0
309600,4,1.75,1,1275,19158.125,27,1275,0,47.3796,-122.49,1660,17561.25,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
552250,4,2.5,2,2580,5823,16,2580,0,47.5374,-121.875,2380,5823,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0
165000,4,1,1,1000,7134,75,1000,0,47.4897,-122.24,1020,7138,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
239900,4,1,1,1000,7134,75,1000,0,47.4897,-122.24,1020,7138,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0
320000,2,1,1,1070,19158.125,88,1070,0,47.4716,-122.078,1360,17561.25,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0
206600,3,2,1,1390,13464,31,1390,0,47.3581,-122.173,1720,12080,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
387000,4,1.75,1,2500,7690,45,1250,1250,47.7713,-122.307,2040,8646,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
299000,1.5,0.75,1,560,12120,51,560,0,47.675,-121.854,1300,17561.25,0,4,0,0,0,1,0,0,1,0,0,0,0,0,0,0
855000,4,2.75,2,2270,10460,53,2270,0,47.5603,-122.222,2610,10180,0,9,0,0,0,1,0,0,0,0,0,0,0,0,1,0
315000,3,2.25,1,1900,14400,64,1300,600,47.4147,-122.337,1940,14400,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
437500,2,1,1,990,3120,111,790,200,47.68,-122.353,1930,3120,2,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0
252000,4,1.5,1,1550,19158.125,49,1050,500,47.3117,-122.27,1640,17561.25,0,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0
375000,4,1.75,1,2200,7475,63,1100,1100,47.543,-122.28,1600,5766,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0
300000,4,2.5,2,1910,4862,13,1910,0,47.3607,-122.034,2010,5091,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
420000,4,1,1.5,1750,9600,64,1750,0,47.5759,-122.137,1750,10530,0,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0
900000,3,1,1,1330,19158.125,90,1330,0,47.6891,-122.159,1340,17561.25,0,7,63,0,1,1,0,0,0,0,0,1,0,0,0,0
679900,3,2.5,2,2440,5750,18,1980,460,47.565,-122.381,1520,5750,2,9,0,0,0,1,0,0,0,0,1,0,0,0,0,0
463000,3,2.5,2,1640,19158.125,26,1640,0,47.6359,-121.974,1580,17561.25,0,7,0,0,0,1,0,0,0,0,1,0,0,0,0,0
380000,5,2.5,2,2760,11340,40,2760,0,47.4769,-122.141,2470,11340,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
329500,4,2.5,2,1820,7912,24,1820,0,47.3845,-122.029,1820,8168,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0
604950,3,2.5,1,2110,5608,5,1340,770,47.6743,-122.184,2040,9363,0,8,0,0,0,1,0,0,0,0,0,1,0,0,0,0
795000,5,2.5,1,3040,9570,52,1640,1400,47.5651,-122.164,2920,8800,2,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
465000,3,2,2,1840,19158.125,24,1840,0,47.4853,-121.8205,1380,17561.25,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
673000,4,2.5,2,2990,10400,16,2990,0,47.4508,-122.359,2140,17449,0,9,0,0,0,1,0,0,1,0,0,0,0,0,0,0
810000,4,2.5,2,3520,15420,27,3520,0,47.6375,-122.016,3400,17561.25,0,10,0,0,0,1,0,0,0,0,1,0,0,0,0,0
785000,4,2.75,1,2440,19158.125,29,1910,530,47.5944,-122.042,2770,17561.25,0,8,0,0,0,1,0,0,0,0,0,0,1,0,0,0
338000,4,3,1,2090,7500,32,1370,720,47.4888,-122.182,1810,7650,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
280000,3,2.25,2,1430,7222,25,1430,0,47.5112,-122.19,1430,7220,0,7,0,0,0,1,0,0,1,0,0,0,0,0,0,0
315000,4,2.25,1,2180,10754,64,1100,1080,47.7711,-122.341,1810,6929,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
530000,4,2.25,1,1910,10754,64,1100,1080,47.7711,-122.341,1810,6929,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0
